id_predio,colonia,superficie_terreno,superficie_construccion,valor_unitario_suelo,subsidio,density,modernity_score,anio_construccion,indice_inversion,cluster
403,DEL CARMEN,199.0,318.0,5389.03,0.0,1.5979899497487438,0.4927536231884058,1984.0,0.8286581024981773,0
404,DEL CARMEN,394.0,482.0,5389.03,0.0,1.2233502538071066,0.43478260869565216,1980.0,0.8535554601071094,0
405,DEL CARMEN,241.0,275.0,5389.03,567.91,1.1410788381742738,0.30434782608695654,1971.0,0.8590229556186444,0
407,DEL CARMEN,115.0,211.0,5389.03,761.49,1.8347826086956522,0.2318840579710145,1966.0,0.8129216186903069,0
408,DEL CARMEN,115.0,211.0,5389.03,761.49,1.8347826086956522,0.2318840579710145,1966.0,0.8129216186903069,0
409,DEL CARMEN,198.72,434.13,5389.03,0.0,2.1846316425120773,0.34782608695652173,1974.0,0.7896717693058897,0
410,DEL CARMEN,200.0,283.0,5389.03,574.93,1.415,0.2898550724637681,1970.0,0.840819030096316,0
413,DEL CARMEN,301.0,436.0,5389.03,0.0,1.4485049833887043,0.2318840579710145,1966.0,0.8385923959138031,0
418,DEL CARMEN,285.55,294.66,5389.03,0.0,1.0319033444230432,0.34782608695652173,1974.0,0.86627841023144,0
419,DEL CARMEN,42.0,145.0,5389.03,667.18,3.4523809523809526,0.5797101449275363,1990.0,0.7054211993096996,1
420,DEL CARMEN,41.0,142.0,5389.03,649.84,3.4634146341463414,0.5797101449275363,1990.0,0.7046879360606849,1
421,DEL CARMEN,39.0,136.0,5389.03,896.76,3.4871794871794872,0.30434782608695654,1971.0,0.7031085998320379,1
422,DEL CARMEN,40.0,138.0,5389.03,917.91,3.45,0.30434782608695654,1971.0,0.7055794298002764,1
423,DEL CARMEN,43.0,148.0,5389.03,684.52,3.441860465116279,0.5797101449275363,1990.0,0.7061203572913183,1
424,DEL CARMEN,39.0,136.0,5389.03,896.76,3.4871794871794872,0.30434782608695654,1971.0,0.7031085998320379,1
425,DEL CARMEN,40.0,138.0,5389.03,917.91,3.45,0.30434782608695654,1971.0,0.7055794298002764,1
426,DEL CARMEN,40.0,138.0,5389.03,917.91,3.45,0.30434782608695654,1971.0,0.7055794298002764,1
427,DEL CARMEN,44.0,151.0,5389.03,701.86,3.4318181818181817,0.5797101449275363,1990.0,0.7067877353646816,1
428,DEL CARMEN,40.0,138.0,5389.03,917.91,3.45,0.30434782608695654,1971.0,0.7055794298002764,1
429,DEL CARMEN,40.0,138.0,5389.03,917.91,3.45,0.30434782608695654,1971.0,0.7055794298002764,1
431,DEL CARMEN,43.0,148.0,5389.03,684.52,3.441860465116279,0.5797101449275363,1990.0,0.7061203572913183,1
432,DEL CARMEN,39.0,136.0,5389.03,896.76,3.4871794871794872,0.30434782608695654,1971.0,0.7031085998320379,1
433,DEL CARMEN,39.0,136.0,5389.03,896.76,3.4871794871794872,0.30434782608695654,1971.0,0.7031085998320379,1
434,DEL CARMEN,40.0,138.0,5389.03,944.19,3.45,0.3333333333333333,1973.0,0.7055794298002764,1
435,DEL CARMEN,68.0,234.0,5389.03,0.0,3.4411764705882355,0.3333333333333333,1973.0,0.7061658133830025,1
436,DEL CARMEN,41.0,142.0,5389.03,649.84,3.4634146341463414,0.5797101449275363,1990.0,0.7046879360606849,1
437,DEL CARMEN,40.0,138.0,5389.03,917.91,3.45,0.30434782608695654,1971.0,0.7055794298002764,1
438,DEL CARMEN,40.0,138.0,5389.03,917.91,3.45,0.30434782608695654,1971.0,0.7055794298002764,1
439,DEL CARMEN,39.0,136.0,5389.03,896.76,3.4871794871794872,0.30434782608695654,1971.0,0.7031085998320379,1
440,DEL CARMEN,119.0,248.0,5389.03,0.0,2.0840336134453783,0.34782608695652173,1974.0,0.7963571930118108,0
441,DEL CARMEN,43.0,148.0,5389.03,684.52,3.441860465116279,0.5797101449275363,1990.0,0.7061203572913183,1
442,DEL CARMEN,39.0,136.0,5389.03,896.76,3.4871794871794872,0.30434782608695654,1971.0,0.7031085998320379,1
447,DEL CARMEN,177.0,211.0,5389.03,623.86,1.192090395480226,0.3333333333333333,1973.0,0.8556328904488479,0
449,DEL CARMEN,196.5,217.78,5389.03,0.0,1.108295165394402,0.43478260869565216,1980.0,0.8612016538019297,0
450,DEL CARMEN,271.02,309.34,5389.03,0.0,1.1413917792044868,0.18840579710144928,1963.0,0.8590021585572968,0
454,DEL CARMEN,400.0,240.0,5389.03,1053.86,0.6,0.21739130434782608,1965.0,0.8949813270207742,0
455,DEL CARMEN,101.0,49.0,5389.03,645.88,0.48514851485148514,0.30434782608695654,1971.0,0.9026139898929568,0
456,DEL CARMEN,200.0,342.0,5389.03,0.0,1.71,0.2318840579710145,1966.0,0.8212142723138436,0
458,DEL CARMEN,150.0,141.0,5389.03,716.56,0.94,0.5652173913043478,1989.0,0.8723860129663991,0
459,DEL CARMEN,150.0,141.0,5389.03,716.56,0.94,0.5652173913043478,1989.0,0.8723860129663991,0
461,DEL CARMEN,158.0,317.0,5389.03,0.0,2.0063291139240507,0.5217391304347826,1986.0,0.8015211858651121,0
462,DEL CARMEN,155.0,288.0,5389.03,0.0,1.8580645161290323,0.42028985507246375,1979.0,0.8113743774837123,0
463,DEL CARMEN,145.76,244.88,5389.03,1514.52,1.6800219538968169,0.18840579710144928,1963.0,0.8232065175092493,0
467,DEL CARMEN,241.0,345.0,5389.03,0.0,1.4315352697095436,0.2753623188405797,1969.0,0.8397201488843721,0
468,DEL CARMEN,200.32,199.2,5389.03,631.26,0.994408945686901,0.21739130434782608,1965.0,0.8687701682159197,0
471,DEL CARMEN,192.0,303.0,5389.03,0.0,1.578125,0.43478260869565216,1980.0,0.8299782636106692,0
473,DEL CARMEN,476.67,342.24,5389.03,0.0,0.7179809931399082,0.4782608695652174,1983.0,0.8871406870429998,0
474,DEL CARMEN,120.0,250.0,5389.03,673.02,2.0833333333333335,0.42028985507246375,1979.0,0.7964037313913923,0
476,DEL CARMEN,300.63,212.71,5389.03,646.9,0.7075474836177361,0.2318840579710145,1966.0,0.887834064761655,0
477,DEL CARMEN,154.0,286.0,5389.03,711.13,1.8571428571428572,0.36231884057971014,1975.0,0.8114356279961936,0
478,DEL CARMEN,254.83,277.44,5389.03,0.0,1.0887258172114742,0.2318840579710145,1966.0,0.8625021701784965,0
480,DEL CARMEN,167.0,302.0,5389.03,995.01,1.8083832335329342,0.2753623188405797,1969.0,0.8146760368451329,0
482,DEL CARMEN,289.0,431.0,5389.03,0.0,1.491349480968858,0.2318840579710145,1966.0,0.8357450874481399,0
483,DEL CARMEN,411.0,404.0,5389.03,0.0,0.9829683698296837,0.21739130434782608,1965.0,0.8695304723466748,0
485,DEL CARMEN,335.0,229.0,5389.03,0.0,0.6835820895522388,0.2898550724637681,1970.0,0.8894267283067926,0
487,DEL CARMEN,204.0,278.0,5389.03,0.0,1.3627450980392157,0.42028985507246375,1979.0,0.8442917239806822,0
488,DEL CARMEN,320.0,187.0,5389.03,0.0,0.584375,0.36231884057971014,1975.0,0.8960197146151847,0
490,DEL CARMEN,484.0,465.0,5389.03,0.0,0.9607438016528925,0.463768115942029,1982.0,0.8710074461633732,0
492,DEL CARMEN,400.0,289.0,5389.03,0.0,0.7225,0.4057971014492754,1978.0,0.8868403682805949,0
493,DEL CARMEN,407.0,428.0,5389.03,0.0,1.0515970515970516,0.2318840579710145,1966.0,0.8649696293535234,0
494,DEL CARMEN,252.0,349.0,5389.03,0.0,1.3849206349206349,0.42028985507246375,1979.0,0.8428180086272703,0
495,DEL CARMEN,375.0,427.0,5389.03,0.0,1.1386666666666667,0.21739130434782608,1965.0,0.859183260832666,0
496,DEL CARMEN,254.0,271.0,5389.03,0.0,1.0669291338582678,0.36231884057971014,1975.0,0.8639507081364655,0
507,DEL CARMEN,238.58,224.49,5389.03,1297.86,0.9409422415961103,0.5797101449275363,1990.0,0.8723233945994012,0
508,DEL CARMEN,160.0,78.4,5389.03,1000.09,0.49000000000000005,0.4492753623188406,1981.0,0.902291575685425,0
509,DEL CARMEN,158.0,132.0,5389.03,624.32,0.8354430379746836,0.42028985507246375,1979.0,0.8793345347120856,0
510,DEL CARMEN,201.0,347.0,5389.03,1182.14,1.7263681592039801,0.3333333333333333,1973.0,0.8201264967323554,0
512,DEL CARMEN,126.0,194.0,5389.03,554.81,1.5396825396825398,0.43478260869565216,1980.0,0.8325330267397747,0
513,DEL CARMEN,134.99,258.03,5389.03,0.0,1.9114749240684492,0.4057971014492754,1978.0,0.8078248923626435,0
514,DEL CARMEN,151.0,179.0,5389.03,612.17,1.185430463576159,0.43478260869565216,1980.0,0.8560754882516514,0
524,DEL CARMEN,205.45,347.77,5389.03,0.0,1.6927232903382818,0.2318840579710145,1966.0,0.8223624272568811,0
527,DEL CARMEN,198.0,314.0,5389.03,648.91,1.5858585858585859,0.3188405797101449,1972.0,0.8294643141952538,0
528,DEL CARMEN,126.1,251.82,5389.03,0.0,1.9969865186360032,0.4927536231884058,1984.0,0.8021420649081016,0
529,DEL CARMEN,129.0,264.0,5389.03,672.26,2.046511627906977,0.3188405797101449,1972.0,0.7988507843270577,0
530,DEL CARMEN,129.0,172.0,5389.03,657.84,1.3333333333333333,0.4057971014492754,1978.0,0.8462463359231022,0
533,DEL CARMEN,135.0,221.0,5389.03,603.8,1.637037037037037,0.2318840579710145,1966.0,0.8260631577917431,0
534,DEL CARMEN,165.0,322.76,5389.03,637.31,1.9561212121212121,0.43478260869565216,1980.0,0.8048578426570132,0
538,DEL CARMEN,153.0,222.0,5389.03,1670.94,1.4509803921568627,0.2753623188405797,1969.0,0.8384278881534222,0
539,DEL CARMEN,444.0,225.0,5389.03,0.0,0.5067567567567568,0.2898550724637681,1970.0,0.9011779751517435,0
540,DEL CARMEN,187.0,275.0,5389.03,1036.02,1.4705882352941178,0.37681159420289856,1976.0,0.8371248135251422,0
541,DEL CARMEN,152.59,209.45,5389.03,0.0,1.3726325447277017,0.6086956521739131,1992.0,0.8436346358538521,0
542,DEL CARMEN,138.0,171.0,5389.03,679.92,1.2391304347826086,0.4057971014492754,1978.0,0.8525067596807083,0
573,DEL CARMEN,422.54,387.78,5389.03,0.0,0.9177355989965446,0.4057971014492754,1978.0,0.8738656339455332,0
575,DEL CARMEN,367.0,375.0,5389.03,0.0,1.021798365122616,0.2318840579710145,1966.0,0.8669499548808697,0
579,DEL CARMEN,302.0,329.0,5389.03,1212.17,1.0894039735099337,0.30434782608695654,1971.0,0.8624571020769034,0
581,DEL CARMEN,451.76,409.87,5389.03,0.0,0.9072737736851426,0.3333333333333333,1973.0,0.8745608934411012,0
594,DEL CARMEN,236.0,261.0,5389.03,0.0,1.1059322033898304,0.2318840579710145,1966.0,0.8613586887095529,0
601,DEL CARMEN,300.0,399.0,5389.03,0.0,1.33,0.4782608695652174,1983.0,0.8464678586099099,0
602,DEL CARMEN,241.0,409.0,5389.03,0.0,1.6970954356846473,0.463768115942029,1982.0,0.8220718684416091,0
605,DEL CARMEN,188.0,241.0,5389.03,674.5,1.2819148936170213,0.5652173913043478,1989.0,0.8496634411983258,0
607,DEL CARMEN,35.0,122.0,5389.03,838.45,3.4857142857142858,0.391304347826087,1977.0,0.7032059724416236,1
608,DEL CARMEN,35.0,122.0,5389.03,838.45,3.4857142857142858,0.391304347826087,1977.0,0.7032059724416236,1
609,DEL CARMEN,35.0,122.0,5389.03,838.45,3.4857142857142858,0.391304347826087,1977.0,0.7032059724416236,1
610,DEL CARMEN,35.0,122.0,5389.03,838.45,3.4857142857142858,0.391304347826087,1977.0,0.7032059724416236,1
611,DEL CARMEN,35.0,122.0,5389.03,838.45,3.4857142857142858,0.391304347826087,1977.0,0.7032059724416236,1
612,DEL CARMEN,35.0,122.0,5389.03,838.45,3.4857142857142858,0.391304347826087,1977.0,0.7032059724416236,1
613,DEL CARMEN,35.0,122.0,5389.03,838.45,3.4857142857142858,0.391304347826087,1977.0,0.7032059724416236,1
614,DEL CARMEN,35.0,121.0,5389.03,842.17,3.4571428571428573,0.4057971014492754,1978.0,0.7051047383285459,1
615,DEL CARMEN,35.0,122.0,5389.03,838.45,3.4857142857142858,0.391304347826087,1977.0,0.7032059724416236,1
616,DEL CARMEN,35.0,122.0,5389.03,838.45,3.4857142857142858,0.391304347826087,1977.0,0.7032059724416236,1
617,DEL CARMEN,35.0,122.0,5389.03,838.45,3.4857142857142858,0.391304347826087,1977.0,0.7032059724416236,1
618,DEL CARMEN,35.0,122.0,5389.03,516.55,3.4857142857142858,0.3188405797101449,1972.0,0.7032059724416236,1
619,DEL CARMEN,35.0,122.0,5389.03,838.45,3.4857142857142858,0.391304347826087,1977.0,0.7032059724416236,1
620,DEL CARMEN,31.0,101.0,5389.03,308.01,3.2580645161290325,0.4492753623188406,1981.0,0.7183348490245205,1
621,DEL CARMEN,35.0,122.0,5389.03,838.45,3.4857142857142858,0.391304347826087,1977.0,0.7032059724416236,1
622,DEL CARMEN,35.0,122.0,5389.03,838.45,3.4857142857142858,0.391304347826087,1977.0,0.7032059724416236,1
624,DEL CARMEN,329.83,359.92,5389.03,0.0,1.0912288148440106,0.3333333333333333,1973.0,0.8623358289503067,0
626,DEL CARMEN,28.0,56.0,5389.03,0.0,2.0,0.4782608695652174,1983.0,0.8019417985615823,0
633,DEL CARMEN,39.0,88.0,5389.03,0.0,2.2564102564102564,0.463768115942029,1982.0,0.7849015918840747,0
634,DEL CARMEN,37.0,128.0,5389.03,0.0,3.4594594594594597,0.463768115942029,1982.0,0.7049507843377143,1
638,DEL CARMEN,38.0,87.0,5389.03,0.0,2.289473684210526,0.463768115942029,1982.0,0.7827043020756592,0
639,DEL CARMEN,37.0,128.0,5389.03,0.0,3.4594594594594597,0.463768115942029,1982.0,0.7049507843377143,1
641,DEL CARMEN,41.0,101.0,5389.03,0.0,2.4634146341463414,0.7246376811594203,2000.0,0.7711447421029648,0
642,DEL CARMEN,37.0,89.0,5389.03,0.0,2.4054054054054053,0.7246376811594203,2000.0,0.7749998501660635,0
643,DEL CARMEN,40.0,97.0,5389.03,0.0,2.425,0.7391304347826086,2001.0,0.7736976559936133,0
649,DEL CARMEN,46.0,106.0,5389.03,0.0,2.3043478260869565,0.463768115942029,1982.0,0.7817158141139319,0
655,DEL CARMEN,42.0,88.0,5389.03,0.0,2.0952380952380953,0.7391304347826086,2001.0,0.795612578938508,0
656,DEL CARMEN,47.0,106.0,5389.03,0.0,2.25531914893617,0.4782608695652174,1983.0,0.7849741034018514,0
662,DEL CARMEN,50.0,106.0,5389.03,0.0,2.12,0.4782608695652174,1983.0,0.7939669818365087,0
669,DEL CARMEN,35.0,122.0,5389.03,0.0,3.4857142857142858,0.463768115942029,1982.0,0.7032059724416236,1
670,DEL CARMEN,44.0,101.0,5389.03,0.0,2.2954545454545454,0.7391304347826086,2001.0,0.7823068331399996,0
671,DEL CARMEN,47.0,101.0,5389.03,0.0,2.148936170212766,0.4782608695652174,1983.0,0.7920439763850725,0
674,DEL CARMEN,191.5,313.07,5389.03,0.0,1.6348302872062663,0.5072463768115942,1985.0,0.8262098113372305,0
679,DEL CARMEN,177.57,271.45,5389.03,0.0,1.5286929098383737,0.782608695652174,2004.0,0.8332633624388049,0
690,DEL CARMEN,86.0,103.0,5389.03,898.29,1.197674418604651,0.30434782608695654,1971.0,0.8552617941071324,0
691,DEL CARMEN,207.0,246.0,5389.03,568.56,1.1884057971014492,0.2318840579710145,1966.0,0.85587775708865,0
692,DEL CARMEN,124.0,183.0,5389.03,625.57,1.4758064516129032,0.2318840579710145,1966.0,0.836778027535358,0
706,DEL CARMEN,397.0,409.0,5389.03,0.0,1.0302267002518892,0.2318840579710145,1966.0,0.8663898346479243,0
707,DEL CARMEN,362.0,338.0,5389.03,0.0,0.9337016574585635,0.2318840579710145,1966.0,0.8728045806950631,0
719,DEL CARMEN,314.0,297.0,5389.03,0.0,0.945859872611465,0.2898550724637681,1970.0,0.8719965845488264,0
721,DEL CARMEN,400.0,240.0,5389.03,0.0,0.6,0.3333333333333333,1973.0,0.8949813270207742,0
724,DEL CARMEN,111.0,141.0,5389.03,884.75,1.2702702702702702,0.391304347826087,1977.0,0.8504373056735164,0
726,DEL CARMEN,472.0,399.0,5389.03,1650.32,0.8453389830508474,0.5797101449275363,1990.0,0.8786768818095537,0
729,DEL CARMEN,186.0,367.0,5389.03,0.0,1.9731182795698925,0.2318840579710145,1966.0,0.8037282718422887,0
731,DEL CARMEN,185.0,213.0,5389.03,647.95,1.1513513513513514,0.2318840579710145,1966.0,0.8583402772028684,0
734,DEL CARMEN,192.0,271.0,5389.03,682.21,1.4114583333333333,0.463768115942029,1982.0,0.8410543979510491,0
735,DEL CARMEN,191.0,156.0,5389.03,560.44,0.8167539267015707,0.3188405797101449,1972.0,0.8805765533550652,0
736,DEL CARMEN,195.15,337.6,5389.03,0.0,1.7299513194978222,0.34782608695652173,1974.0,0.8198883713436891,0
739,DEL CARMEN,479.0,328.0,5389.03,0.0,0.6847599164926931,0.2318840579710145,1966.0,0.8893484536902594,0
740,DEL CARMEN,262.0,237.0,5389.03,0.0,0.9045801526717557,0.3333333333333333,1973.0,0.8747399028903393,0
744,DEL CARMEN,196.28,245.96,5389.03,0.0,1.2531078051762787,0.7971014492753623,2005.0,0.8515778682874752,0
745,DEL CARMEN,203.0,313.0,5389.03,0.0,1.541871921182266,0.2318840579710145,1966.0,0.8323875274380947,0
747,DEL CARMEN,266.38,252.8,5389.03,0.0,0.9490201967114649,0.3333333333333333,1973.0,0.871786559503082,0
748,DEL CARMEN,268.0,312.0,5389.03,1086.33,1.164179104477612,0.4057971014492754,1978.0,0.8574877857013983,0
751,DEL CARMEN,222.0,127.0,5389.03,798.37,0.5720720720720721,0.2318840579710145,1966.0,0.8968373279102432,0
752,DEL CARMEN,284.04,291.87,5389.03,1329.74,1.0275665399239544,0.3333333333333333,1973.0,0.8665666204068792,0
753,DEL CARMEN,265.38,440.23,5389.03,0.0,1.6588665310121335,0.36231884057971014,1975.0,0.824612439344639,0
754,DEL CARMEN,117.0,80.0,5389.03,954.98,0.6837606837606838,0.30434782608695654,1971.0,0.8894148595061215,0
755,DEL CARMEN,187.44,43.76,5389.03,1250.44,0.23346137430644473,0.30434782608695654,1971.0,0.9193403133754946,0
756,DEL CARMEN,153.0,178.0,5389.03,751.91,1.1633986928104576,0.3333333333333333,1973.0,0.8575396493681956,0
759,DEL CARMEN,184.0,257.0,5389.03,0.0,1.3967391304347827,0.34782608695652173,1974.0,0.8420325891631751,0
760,DEL CARMEN,302.0,312.0,5389.03,0.0,1.033112582781457,0.30434782608695654,1971.0,0.8661980481123961,0
762,DEL CARMEN,179.88,223.52,5389.03,658.89,1.242606181899044,0.6231884057971014,1993.0,0.8522757726287394,0
763,DEL CARMEN,191.0,96.0,5389.03,597.5,0.5026178010471204,0.2898550724637681,1970.0,0.9014530369285563,0
764,DEL CARMEN,301.0,376.0,5389.03,0.0,1.2491694352159468,0.43478260869565216,1980.0,0.8518395997760515,0
765,DEL CARMEN,253.26,359.05,5389.03,0.0,1.4177130221906342,0.43478260869565216,1980.0,0.8406387313068048,0
766,DEL CARMEN,148.0,234.0,5389.03,1238.46,1.5810810810810811,0.3333333333333333,1973.0,0.8297818119036185,0
768,DEL CARMEN,132.0,101.26,5389.03,319.0,0.7671212121212122,0.37681159420289856,1976.0,0.883874985041284,0
769,DEL CARMEN,132.0,105.85,5389.03,319.0,0.8018939393939394,0.37681159420289856,1976.0,0.8815641006493593,0
771,DEL CARMEN,172.0,192.0,5389.03,606.08,1.1162790697674418,0.3333333333333333,1973.0,0.8606710690175506,0
772,DEL CARMEN,477.0,212.0,5389.03,0.0,0.4444444444444444,0.3333333333333333,1973.0,0.9053190524051288,0
773,DEL CARMEN,224.0,221.0,5389.03,568.19,0.9866071428571429,0.6521739130434783,1995.0,0.8692886511133571,0
774,DEL CARMEN,250.0,250.0,5389.03,0.0,1.0,0.3333333333333333,1973.0,0.8683986046038622,0
782,DEL CARMEN,264.0,451.0,5389.03,0.0,1.7083333333333333,0.34782608695652173,1974.0,0.8213250336572473,0
783,DEL CARMEN,223.79,189.91,5389.03,0.0,0.8486080700656866,0.36231884057971014,1975.0,0.8784596287278732,0
786,DEL CARMEN,402.0,427.0,5389.03,0.0,1.0621890547263682,0.6376811594202898,1994.0,0.8642657186559591,0
788,DEL CARMEN,222.0,86.0,5389.03,667.09,0.38738738738738737,0.43478260869565216,1980.0,0.909110882179313,0
789,DEL CARMEN,475.0,358.0,5389.03,0.0,0.7536842105263157,0.5652173913043478,1989.0,0.8847679652500658,0
790,DEL CARMEN,184.82,222.75,5389.03,1998.06,1.205226707066335,0.8840579710144928,2011.0,0.854759893137659,0
792,DEL CARMEN,201.0,260.0,5389.03,0.0,1.2935323383084578,0.34782608695652173,1974.0,0.8488913829297602,0
793,DEL CARMEN,125.0,176.0,5389.03,1035.17,1.408,0.37681159420289856,1976.0,0.8412842277386121,0
794,DEL CARMEN,123.0,236.0,5389.03,621.12,1.91869918699187,0.2318840579710145,1966.0,0.8073447909227434,0
795,DEL CARMEN,299.72,412.05,5389.03,0.0,1.374783130922194,0.2318840579710145,1966.0,0.8434917147642476,0
796,DEL CARMEN,114.0,170.0,5389.03,690.89,1.4912280701754386,0.21739130434782608,1965.0,0.8357531560216896,0
797,DEL CARMEN,200.0,291.0,5389.03,664.25,1.455,0.21739130434782608,1965.0,0.8381607578546248,0
798,DEL CARMEN,143.0,143.0,5389.03,622.39,1.0,0.6521739130434783,1995.0,0.8683986046038622,0
799,DEL CARMEN,162.0,193.0,5389.03,623.11,1.191358024691358,0.21739130434782608,1965.0,0.8556815614723148,0
800,DEL CARMEN,231.47,310.92,5389.03,0.0,1.3432410247548279,0.463768115942029,1982.0,0.8455879023959773,0
802,DEL CARMEN,40.0,137.0,5389.03,804.05,3.425,0.2463768115942029,1967.0,0.7072408499513334,1
803,DEL CARMEN,40.0,137.0,5389.03,804.05,3.425,0.2318840579710145,1966.0,0.7072408499513335,1
804,DEL CARMEN,36.0,125.0,5389.03,699.85,3.4722222222222223,0.2753623188405797,1969.0,0.7041026118882259,1
805,DEL CARMEN,37.0,129.0,5389.03,732.36,3.4864864864864864,0.2898550724637681,1970.0,0.7031546544446797,1
806,DEL CARMEN,40.0,137.0,5389.03,804.05,3.425,0.2318840579710145,1966.0,0.7072408499513335,1
807,DEL CARMEN,36.0,125.0,5389.03,699.85,3.4722222222222223,0.2753623188405797,1969.0,0.7041026118882259,1
808,DEL CARMEN,36.0,125.0,5389.03,699.85,3.4722222222222223,0.2753623188405797,1969.0,0.7041026118882259,1
809,DEL CARMEN,36.0,125.0,5389.03,699.85,3.4722222222222223,0.2753623188405797,1969.0,0.7041026118882259,1
810,DEL CARMEN,42.0,144.0,5389.03,862.61,3.4285714285714284,0.2898550724637681,1970.0,0.7070035042154682,1
811,DEL CARMEN,300.0,359.0,5389.03,0.0,1.1966666666666668,0.2318840579710145,1966.0,0.8553287660822138,0
812,DEL CARMEN,153.0,237.0,5389.03,647.0,1.5490196078431373,0.2463768115942029,1967.0,0.8319125150120222,0
813,DEL CARMEN,399.99,326.04,5389.03,1407.19,0.8151203780094503,0.4057971014492754,1978.0,0.8806851137836582,0
815,DEL CARMEN,25.0,87.0,5389.03,432.17,3.48,0.2898550724637681,1970.0,0.7035857256190081,1
816,DEL CARMEN,25.0,87.0,5389.03,432.17,3.48,0.2898550724637681,1970.0,0.7035857256190081,1
817,DEL CARMEN,25.0,87.0,5389.03,432.17,3.48,0.2898550724637681,1970.0,0.7035857256190081,1
818,DEL CARMEN,27.0,94.0,5389.03,479.89,3.4814814814814814,0.2753623188405797,1969.0,0.703487271091538,1
819,DEL CARMEN,27.0,94.0,5389.03,479.89,3.4814814814814814,0.2753623188405797,1969.0,0.703487271091538,1
820,DEL CARMEN,25.0,87.0,5389.03,432.17,3.48,0.2898550724637681,1970.0,0.7035857256190081,1
821,DEL CARMEN,27.0,94.0,5389.03,479.89,3.4814814814814814,0.2753623188405797,1969.0,0.703487271091538,1
822,DEL CARMEN,25.0,87.0,5389.03,432.17,3.48,0.2898550724637681,1970.0,0.7035857256190081,1
823,DEL CARMEN,152.41,202.98,5389.03,0.0,1.3318023751722328,0.6086956521739131,1992.0,0.8463480785126734,0
824,DEL CARMEN,153.0,263.0,5389.03,589.18,1.7189542483660132,0.4927536231884058,1984.0,0.820619201566929,0
828,DEL CARMEN,403.17,458.06,5389.03,0.0,1.1361460426122976,0.6376811594202898,1994.0,0.8593507734565528,0
829,DEL CARMEN,74.0,257.0,5389.03,685.83,3.472972972972973,0.2898550724637681,1970.0,0.7040527193911971,1
830,DEL CARMEN,74.0,257.0,5389.03,685.83,3.472972972972973,0.2898550724637681,1970.0,0.7040527193911971,1
831,DEL CARMEN,74.0,257.0,5389.03,685.83,3.472972972972973,0.2898550724637681,1970.0,0.7040527193911971,1
832,DEL CARMEN,74.0,257.0,5389.03,685.83,3.472972972972973,0.2898550724637681,1970.0,0.7040527193911971,1
